Document ID;purchase_date;total_items;total_payment;user_id
Fti2flXiz5S9fadjQjog;2024-06-21T08:30:22.456;10;542000;"""ff1cb954-a74e-466d-9313-70b4946f8c28"""
Fuc2YDqZ0mDvWwnMjTJY;2024-06-06T19:15:35.789;3;410000;"""902d8b3c-e0a0-4472-8ad9-5a7b458116b4"""
G1IoQxNU9yoVdS3MLxXN;2024-06-15T10:25:48.987;7;668000;"""a1ec8a12-d202-4a23-bacf-6a0dd37e365e"""
G1ybL2G16tddNVLj0TMg;2024-06-29T20:55:12.654;1;135000;"""b135fd9e-2db0-4669-a131-0f8f65f0235d"""
G2bIsmoUQBtOjKM7zfgP;2024-06-29T14:35:59.321;3;321000;"""3f6f6452-e52e-4cda-a829-dc90a37f0f10"""
G3jTzGzJg67bKLqNcj1m;2024-05-15T17:00:45.678;4;491000;"""1b5e1bc1-c619-4edb-80a1-df414cc3079f"""
G9UAPiHBQXJa4wWvIS2k;2024-06-30T09:45:33.789;3;408000;"""65620f25-9576-42f6-a72d-b43c693cda37"""
GDIpKAgUoNoNn8yLb2wn;2024-06-26T13:14:35.345;6;782000;"""09a2c76e-0475-4f76-8550-b469bf8fe7bf"""
GEB3z7rpYRHUZRPEmkcP;2024-07-01T15:03:21.542;4;311000;"""dd63e8af-25e6-4870-8800-4ec3afa8c5dc"""
GF6yHQEpYpRdf4wedukk;2024-06-21T08:25:10.237;7;474000;"""a29ca52b-ede0-4b52-85a2-d224c17ade01"""
GGpTOTmu2hTYLonW5l5v;2024-06-09T12:42:48.638;2;205000;"""567c32a6-d771-413e-a19c-282c70437ef2"""
GK5KjsVxhHt7S0tQGeCZ;2024-06-06T07:56:57.928;8;1059000;"""fd144fbf-de81-4f32-be39-d8249ebf5110"""
GLsGkCrA0nUayeQKfbKA;2024-06-23T20:15:22.123;5;566000;"""fb3cbaf4-9a1b-4c76-9eb2-17f8beab6cf3"""
GPyfKvE0lE9ldx3TAcuD;2024-06-29T18:39:03.249;10;514000;"""4e6823d1-f6dd-4747-88df-fbfe2fee0f82"""
GSzpIXVjRMbylIeg6AM6;2024-06-30T11:44:29.567;4;338000;"""d7e731f0-47cf-4c06-b2c4-77468f5175f2"""
GTckkb7yyjwOGWRePxH4;2024-06-03T09:12:58.741;7;462000;"""17e6b644-b8aa-4118-b63b-71a816437c1c"""
GW8USmzbOdUNa9X1s6Bv;2024-06-27T08:33:14.521;10;1287000;"""26523b36-448c-4f0c-b257-6dc52bf18f9f"""
GWH9AE1nIscWhXZy6fUz;2024-06-10T17:21:47.812;1;92000;"""de7205a4-6b31-4f0b-8f32-1110a385bb94"""
GWzzTzF8nt6Ovs5fBEOv;2024-06-04T07:03:10.423;3;291000;"""dc4f6bc9-a3db-412f-8639-8552018c05ad"""
GX7s8OXJ1iKM04h2jVkZ;2024-06-28T08:47:55.876;7;541000;"""a63be5d7-c295-4a54-ae0e-4d9affacb85b"""
GZgGLABuS3MHC87gPa4H;2024-06-07T11:28:34.523;8;1184000;"""9103999d-cbb3-471c-93ea-030a1927eb52"""
GeKzLESguZh5KskMsqTt;2024-06-26T13:49:06.348;5;383000;"""45098c3e-5dce-40d6-9163-6828944a00a7"""
GnCh2V6tb2gRbK87gjto;2024-06-16T10:22:44.135;3;364000;"""bcc3de08-9497-40eb-8239-387a35f364e2"""
GoZ6bTBOEbFjOjZ9HbP0;2024-06-26T07:33:19.258;5;461000;"""e4724412-558c-43b8-aafe-b7ff501be74d"""
GpAYBP0m7ZbJroY7Hktg;2024-06-18T12:45:08.719;3;243000;"""a78f84f2-766a-4b0b-ba3e-dade32913d17"""
GqCkAOE1BLSuOovTrjtN;2024-06-20T08:59:02.536;4;537000;"""76032021-1e55-4757-b6ca-d4da74ab17ac"""
GqnjxJRwSOvqUvF20jFd;2024-06-09T13:40:29.654;2;268000;"""a1705e46-f198-4587-9b93-3925c4705d16"""
GuJ0QqqCHJ2HZ4YJRF34;2024-06-20T12:17:31.428;4;200000;"""50"""
GurBk4wReRxw5qULmZdW;2024-06-08T11:55:23.749;4;215000;"""2259db60-52af-4bf7-b88c-e2bce42496e8"""
GxKdwzwTI1KC4Evndn0B;2024-06-23T10:36:15.623;5;738000;"""9cfef858-17cb-4f8b-807b-7fd4cde9c123"""
GxgBYNTi8XuRvjMwppJR;2024-06-05T08:19:58.537;10;1208000;"""92ddb781-68a6-4b82-aa67-aea5ec36f465"""
GyLBRvydkuRUU5LoJOPu;2024-06-25T12:03:07.184;2;167000;"""d68ff4dc-fb57-4349-b983-59fa12289adb"""
GzU3lfwgLOhTJnA9gxeY;2024-06-17T08:42:36.293;3;439000;"""0f29ad21-8743-4a83-83b0-facc97074df8"""
H43lFVXQb1BLiUeo1PDO;2024-06-19T14:29:49.425;5;463000;"""2a2980cb-fe73-4b98-804a-af5a249877ef"""
H61iwN3ZbIDqnf31Mact;2024-06-25T09:58:24.318;8;1136000;"""d46a3c8c-9722-4b2a-b007-428eb64de544"""
HHcnsxE6cfhWJqEUvjrF;2024-06-08T16:46:33.187;5;511000;"""45363607-0a0b-4c72-80e8-b24a32e2f531"""
HKb2ZrFtwZzL041EuLT0;2024-06-27T11:15:42.512;9;564000;"""29d25115-9db5-41db-8451-82005fe0c8b4"""
HNbmrwjDxp6rOyxqCPUz;2024-06-10T13:58:27.634;5;502000;"""c38e3459-0b67-4c85-92ea-2bc2fa206593"""
HUdv0L1eXaY6oDnkfMvx;2024-06-30T16:49:31.941;10;909000;"""a979b544-90a2-432f-a0a8-3423be8f42b5"""
HUk9okHPX7iu7S8VQY9T;2024-06-03T13:24:16.793;8;558000;"""de758c38-2766-4b35-9658-b4a0f1124454"""
HXqEwpH7MkymU1sarEdp;2024-06-27T15:28:19.457;2;289000;"""e022c473-978a-482e-942b-bede5bde015a"""
HaDnUn134HnLC63Gvzdb;2024-07-01T07:12:05.674;3;195573;"""418de3e7-7da4-4ecc-8a30-c5d5ae6e5187"""
Hd2pxDPXPg9MdA1RLS7Q;2024-06-13T08:57:46.329;9;1255000;"""e770ac2d-da41-4b28-8b01-8a92d4c77132"""
HlFNGxl1xCldbOeAH7zu;2024-06-20T19:53:28.218;2;248000;"""433c95b5-ca28-4c0e-9e9a-d25cfe17a8f7"""
HqPs36kGTp93YPHR8q0k;2024-06-21T12:37:14.395;9;1104903;"""3285233d-08bb-4aa4-be2a-01a45570c69c"""
HwXRDHs2jGosvw4GIktQ;2024-06-22T09:09:07.572;9;844000;"""db9e8bfa-215e-4402-8b3e-ba486e6ecdeb"""
Hwv4E2VuvUeDXWbBmWyl;2024-06-22T18:21:33.849;2;145000;"""f8c31555-6ee2-4714-a52f-f6f06e3ed0d6"""
I1IiETnsHrf06fyXk4QT;2024-06-30T10:12:58.715;7;891000;"""54b05d93-4764-4b58-930f-2c23fc6bcd21"""
I8mTu94s0a6OvB16a3rj;2024-06-19T17:04:16.987;10;947000;"""720f22f7-c80e-4823-a9d4-0db1e91fbb2b"""
I9nEexo062g6Ti0LEPmB;2024-06-21T20:22:39.631;1;134000;"""fb5f1f4d-8ac7-4c22-b073-e82464107b9d"""
ICOwNUg4nVuJfaFKK3W5;2024-06-20T16:48:24.793;4;358000;"""a3916358-3ec9-4dbf-a391-4d8758797680"""
ICmBENlusKrXgwQ5w5Cj;2024-06-05T07:54:07.427;1;50000;"""2bda8164-0343-4977-89bd-a1f558acbf87"""
IGLDNNVtGdyI3v1lg7JE;2024-06-29T11:19:12.568;8;668000;"""6730e4bf-817a-44ec-9459-07004f2034d8"""
IMW3RWgo14fJK94HryNw;2024-06-15T12:45:38.412;6;794000;"""26b6d3f2-a232-43b4-98b5-a5fa01efee13"""
IMa2lUmyqXUNAkbb0HQS;2024-06-23T15:03:55.321;2;105000;"""23adde39-bbe6-4fbc-bd4f-b5c5725b06bc"""
INH35IIn9VBT3C7T0fnI;2024-06-03T09:27:18.739;9;825000;"""eade7a0f-9ebb-48de-817f-606fcdc41bbf"""
IOhHZw9wdu48Ub6bmm8V;2024-06-05T12:59:31.682;8;598000;"""716c10ed-bb6d-42c8-b51b-82c88d590b72"""
IUQejDgCUn3Kx3Q24WKB;2024-06-02T10:37:26.519;9;723000;"""d8d781cd-d19f-450f-9641-da638fcbe27f"""
IUvrq3V728RKag5qDDti;2024-06-12T13:44:19.315;2;207000;"""684738c6-0694-4001-8d5c-a70347b7dd8b"""
IWFAsWCSUU8E2ayQ2Uds;2024-06-12T08:50:37.824;1;90000;"""e0f25591-6221-426c-a6f7-0f4248432c16"""
IWKePr9jQCa6QiVrY4RD;2024-06-19T19:30:42.173;5;419000;"""6f895cb9-38a2-4273-aa95-c7196972f497"""
IdmgAOI84ft9ok24BDKM;2024-06-08T07:25:39.691;8;458000;"""4ebdd6e9-8dc7-4e60-9e49-11b60492f7cb"""
IeHeJRRGhtxMurJon43z;2024-06-22T18:17:49.523;8;688000;"""ecb5a089-3474-4162-a6f1-0dc16eb99476"""
IlY6G2joOnGpkkK0NV0u;2024-06-25T13:42:53.982;4;215000;"""e36c976c-f2cd-4790-a079-ca45490e82f4"""
ImOd793rshhViUTEcsGf;2024-06-19T12:03:24.681;7;612000;"""80e1cf4d-4d79-457b-be5e-c12f96e82ce0"""
Ion9BZx6METsOt6jr6wH;2024-06-24T20:47:58.137;2;123264;"""3c995465-3dd3-4e64-b586-27f2c858a347"""
IqFn9EreokgLx9nlg7yd;2024-06-08T16:59:31.725;9;1272000;"""a19b7e6d-367f-499c-80bb-85623c434317"""
IsBE1g76zym03Ck7o46s;2024-06-27T10:18:26.941;6;855000;"""111908c2-0bcf-4ab3-b8cd-047b5c57f399"""
IvLM7vSxSVRZMzNd2e3k;2024-06-10T13:29:44.328;7;403382;"""7aec68ca-657b-4402-8192-fad573a779e4"""
IvulY9g1gK33OUEyhkTI;2024-06-10T09:37:59.436;6;655000;"""b5d7b379-10a1-472d-a36c-8f7c542a1616"""
J2G8uUvJtoufPRwUkVfx;2024-06-17T11:21:03.567;4;410000;"""7fb762cd-0b99-44e7-bbf4-b8e5a7d71e7e"""
J37gGrcgV3eyyi2qxCNc;2024-06-30T16:09:46.712;1;61000;"""d1bd8df1-fff5-4f5c-b1f5-1575c952e076"""
J6O2CLmTiFvP4OCz1jL9;2024-06-28T19:44:51.123;9;785000;"""2383aa5e-3b6c-4cc2-94b5-ce3db824eb7e"""
JBbP9jqz4UQChTC2M2If;2024-06-02T14:03:28.437;4;200000;"""0492080c-ece9-4bc7-ab2a-134b6d953961"""
JBxobXKdDkAsUnIgRZYW;2024-06-12T12:12:35.671;3;233000;"""65933d89-596c-405a-b356-2102143f8a36"""
JIlIMUG3lF8L3f4Cs2hq;2024-06-24T08:31:22.594;8;1013000;"""8bc7da66-1506-4f53-a3e8-347b4e552c28"""
JKC4FUmZ20kcvMoODxoG;2024-06-19T21:14:09.832;10;827000;"""2ba72300-8152-4fc7-86c4-b2268697b2e7"""
JON4nIBzzgldjgbNxeZQ;2024-06-30T07:43:17.512;4;200000;"""e9a9e753-566e-4346-aba8-d35857ba3f83"""
JQIHZIdB0rct8GOnPiDO;2024-06-22T10:49:21.741;2;245000;"""bdd0e544-c66a-4475-a3d7-f88b4ddc8b8e"""
JSZV9agn7MYEhyMUosoD;2024-06-27T18:37:53.964;4;506000;"""8dd2fb93-424f-4ab6-8ff8-7feae2c0f891"""
JTOYjUyyndFjtJECnHcc;2024-06-23T09:28:16.584;1;99000;"""1b566c58-255c-44c7-a1b5-950d60fa0ab4"""
JWkte1uB6NcS18bGuBH5;2024-06-30T07:39:41.263;10;1394000;"""473ff329-f980-4ab3-b621-69ee4790886e"""
JXPAug0gY2bFV7BKSDnP;2024-06-09T13:04:55.187;7;422000;"""36cd6ce8-08de-41db-969c-1c580c9e9dff"""
JYQKjfdLkBItZLmOmOjY;2024-06-27T13:37:29.415;7;811000;"""46f5f61d-46f9-47c2-a400-dc88852a35f6"""
JZSA01VtJgA7oUoPvNWV;2024-06-25T08:20:34.942;4;314000;"""3b14cecf-bc8f-4621-ae83-244c0934778f"""
JbTQkL9Ytra1hJcCXwG1;2024-06-30T10:13:28.781;7;654000;"""33e79cba-a765-46d4-8d86-82f45623251a"""
Jcyr7rkhIJwFwCd3lJB0;2024-06-03T09:44:49.521;3;153000;"""6438f482-a4b1-4f91-891c-48eedf7def26"""
JdkxEFbHuWhRhnPnlMcm;2024-06-30T09:36:02.154;4;320000;"""435ba9c5-ff3c-48ed-9580-ca02dd4cb3ec"""
JftsqbJWbNEOg7cuKdKi;2024-06-12T15:27:16.345;5;519000;"""3edaef4e-50ea-4ade-b4b6-daa80de45162"""
Jg5klio3fQzZP3kvQEpr;2024-06-28T14:52:27.134;3;205000;"""7ecc4b70-b498-454c-b1e0-6f8cff39d2e7"""
JhMrqej6s86D0bOrelJ4;2024-06-30T19:16:55.718;8;424000;"""d95f11fc-5cd6-48cf-aacb-484140a712be"""
JnjAFq8AoHnm07M7N0b5;2024-06-11T07:42:19.325;2;117000;"""33536c8c-2b9a-45b2-9b46-8940dcd664c6"""
JqRTVAQonhzYK7fM3QAK;2024-06-29T18:31:44.896;1;74000;"""56713036-3311-4e0b-b35b-478e5a3ccb5c"""
JrKHVfEUfEjdyITLzYP0;2024-06-15T09:59:37.482;8;575000;"""24af19a0-2884-4a56-85ba-37730cfe2eb9"""
JrSellFHD3MkydH2JlhR;2024-06-15T17:41:13.582;3;272961;"""66eeed1b-8d30-4f86-b861-aa988ad34c14"""
JtOV2qOby1goCHz10baL;2024-06-05T10:09:48.341;9;1082000;"""b4d0401e-4518-473e-a7c0-962925acd69f"""
JwsW5AoOF7MWh2gKVNxw;2024-06-14T13:54:06.629;4;200000;"""aac80515-7a18-45e5-8def-11e36265f845"""
Jx960pIU6r1BQTYydK3T;2024-06-21T20:13:21.572;6;360000;"""64698960-8100-4d02-9666-33a86b6a2f1d"""
K0FEarn3Zcg3E9GkKcDh;2024-06-25T11:47:35.215;5;571000;"""3259ec79-5914-4577-80c7-63a8c669d975"""
K9LgZ9bQKMxVXPbjuNW8;2024-06-29T08:38:12.487;6;448000;"""d48cc1ee-2c6d-4287-aa3f-d89e71a4e89d"""
KC76iUOIbzEV4LzR3BfR;2024-06-15T14:56:41.387;10;533000;"""04c71955-9aa7-4506-9d5f-fd425d2b6ccc"""
KDDD9SmiqKGD38Lpu9kg;2024-06-02T12:31:27.659;6;878000;"""d9a7b54f-5929-4cf2-9b10-de5aa8e65f6a"""
KF33H1IEEGTHH9J08k6J;2024-06-28T18:18:22.951;6;585858;"""ca4e94d5-44b7-44e9-ab88-595f4acbeabf"""
KM6bBOgLGsy8aNyXzeIY;2024-06-03T11:43:09.378;10;553920;"""f58fa689-d7b4-4f64-b217-02b70b04a96c"""
KNRQEYR8LNQvsq0EBp0o;2024-06-26T14:11:59.874;8;902000;"""04d92a66-679b-468f-8762-da3400a1782b"""
KX7z73Ti5VXr0Yi3oj9K;2024-06-20T19:27:13.518;7;800807;"""f173863a-29ca-4483-a0ee-841bc1f91d35"""
KaBhQbzkxugiQ4g6GesI;2024-06-06T13:53:48.287;3;385000;"""bcbc7012-d9af-4d3c-8025-b6bd3e44ba14"""
Kbd5uYsDgNKTohElclpY;2024-06-20T08:15:24.139;6;389000;"""226071c8-e6fd-4add-9352-5b724dedc9a3"""
Kg7XLaraui8idq5k0TgQ;2024-06-30T21:41:17.934;4;335000;"""db630e87-cf11-4f79-b155-0fe4b2991f9d"""
KhMgLK4P49QE2E6Vbn57;2024-06-26T15:22:35.125;1;105000;"""8e84b160-9c8c-4cfd-b495-33e248d0080b"""
KjqjvjSMQKwks6hkYYwy;2024-06-30T14:03:47.569;7;649000;"""76bba963-c156-423c-b2e5-0bac9382c2a8"""
KkpK0FIWYaqpQlGWID9t;2024-06-05T07:09:27.876;9;720000;"""5383fd4f-4090-4ea0-929f-18cc4cdba94d"""
Kl9fkbyuRbKt1jrn6pym;2024-06-09T13:24:59.328;9;474000;"""75a77264-5e47-46b1-90af-cb5f95babdc1"""
KoZk90KCIrBa1m6yufZx;2024-06-13T12:47:35.519;1;62000;"""87825867-7326-43ed-aaf2-d4bd4852a43e"""
KpfggQnCfZtEDrhe4E1W;2024-06-19T08:53:24.153;1;132250;"""07957621-aa70-43ab-8604-eb7f2d2a4441"""
KqxJl4Bm1A9zPaNfiQ2q;2024-06-28T21:14:29.683;2;100000;"""2ae25a72-7779-4f24-b32d-7068b49a1110"""
KrHcURfI2TvMc9rrpmOj;2024-06-09T11:44:22.437;3;314000;"""52b97e92-fdef-4447-a804-de0b31b993d1"""
Kx3EUEFaCUq7XRmjuS2a;2024-06-10T10:39:13.287;8;561000;"""8a874d6b-989b-4e63-9ddc-3df9333e49a5"""
Kzfe2N1Jvep9ullyWJxa;2024-06-15T18:15:29.351;8;689000;"""6de02776-71e5-4e68-a1f8-4d8452bd38f7"""
KztpB6b6YBARFxksh8jM;2024-06-17T08:27:53.218;3;173355;"""22ab5b1f-50ea-4f07-978e-7b849c1e8de3"""
L1wACS2ReHY8VjXs2gH9;2024-06-14T17:19:14.674;6;590000;"""28ae1bf0-8eec-4087-ad18-48af2184983e"""
L8OwctMaqLTjiYwqzxGs;2024-06-23T08:47:32.513;10;1052000;"""c719e81e-8992-434c-a545-8264623c1c0b"""
L9DFcMNJ0agwA2rV4KUV;2024-06-19T09:12:45.872;3;150000;"""3826e7c1-92e7-47bb-8b1c-762e1eca8ece"""
L9iNxBqplgUab29YlLnF;2024-06-15T12:34:27.814;2;154000;"""4b243148-42b9-4f36-b17f-269f4ecd31cd"""
LIX5TLUWBCSXpuW7J1ZI;2024-06-28T11:27:43.195;9;1251000;"""7c085616-81f5-4481-95e5-c53c8091ff27"""
LM8PTESOtj4TohyEmoW4;2024-06-01T12:41:19.384;8;492000;"""59cbc3d1-302e-4a0d-b60c-64bc24f9af95"""
LMShzL4vKx6mgDa6Ilmf;2024-06-22T10:57:42.632;9;623322;"""7359271b-4385-4d88-98e1-2ec902f4facd"""
LNQmaoDxc7aDV2yoFtLV;2024-06-29T12:08:28.153;8;752000;"""23e4c65b-6106-444f-a7db-aaf1bfd27f84"""
LPMBXMCgLTAe6lngeoA9;2024-06-09T08:09:47.349;7;738000;"""5ba5ab90-1481-44ea-ac80-57ddd79732cb"""
LQPWrW1sivWaSlZCEwKc;2024-06-10T16:28:41.528;4;439000;"""e87e6f27-6e64-4a68-8a32-f7389b97aa4c"""
LWKmbDjaZSsXEfxtR74a;2024-06-15T20:47:38.693;3;150000;"""1"""
LYZjQjYB9oDkIBnQKXD6;2024-06-22T18:12:24.841;2;172000;"""1dde816d-e7f2-49d5-8c8d-c8828fad949e"""
LZLys9wpojwoVP9ulDT7;2024-06-08 06:45:12.345;3;362000;"""93f69f77-8893-4849-879b-59c2e56c46a0"""
LZsRY3jvjfZqRsgphtii;2024-06-08 07:12:59.678;9;1201437;"""9d5b9ae7-c74c-469f-bbc6-570268587f7b"""
LafN2Kc7LPiYan0qVtNn;2024-06-23 11:23:45.901;5;601000;"""a2e4de59-78f1-4919-a585-3be77eab27e1"""
LfIEz7g6YryVwtraUS20;2024-06-10 15:34:21.234;7;728000;"""eeb31c5b-5c85-4ef3-a686-6122352a9f80"""
Lgx4leNbppSc5d87llNv;2024-06-27 08:54:32.567;6;781000;"""722d4ef8-6cdb-480c-a124-a70dd46c7469"""
LjmztXtzyexzzakS68e3;2024-06-02 14:06:59.123;9;1218000;"""e2a3ad0d-b1f2-4be0-b050-eef497dc144f"""
LoEcg8IA1PCwCB82YkDP;2024-06-29 09:28:45.890;1;110000;"""3d271263-5148-40d2-9f79-a1dc6c0c5b73"""
LrzHBBcUmS7ntk0k9FsY;2024-06-09 12:15:34.567;3;314000;"""52a18681-637f-43d6-8c20-11603785c2b1"""
LwIxfWYN6Xrm2ONTynxk;2024-06-11 17:43:21.901;9;1065000;"""b30f7cf6-594d-4de5-b304-fb81e0307ae3"""
Lwlobi5GPsLPJcnKSy4O;2024-05-15 07:32:54.234;5;250000;"""a61ac53c-08ee-4971-8012-f3600f781b19"""
M1d1rdw04YemJofsyfz3;2024-06-04 18:09:12.567;8;1066000;"""92cb8a42-06b3-43e1-90b3-6e9e020b717a"""
M1y1XbXPLTceJLNS8FDy;2024-06-25 16:38:59.890;2;286000;"""72575b40-f6fa-4cd4-b2e1-f5669bc3b958"""
M2AblWPZtqz4nIY9Gf2y;2024-06-02 10:57:32.123;8;515736;"""0a57e3e8-f340-42f2-a3be-997653bf6d10"""
M2IcL1kXrnRB85jXjJBM;2024-06-02 21:46:21.456;7;602000;"""f8254ab9-d26d-4b65-8f7b-b134da5d5d04"""
M5mVrg71Ma2GbqrFPXS8;2024-06-02 19:24:34.789;10;798000;"""7faf9fc1-c873-4db4-92c1-f885d49df98a"""
M7sZGnD3we3MIgMQGOao;2024-06-17 08:43:21.012;2;100000;"""afff2827-fcfe-4308-aa2f-337dea38bfdf"""
MD3dTl32j58Nbq9uTDrT;2024-06-09 13:29:45.345;1;119000;"""6bfe834f-56cd-4afb-91fc-606c193d96a6"""
MHjRx9fQIkphHJJoU6ZM;2024-06-15 07:57:32.678;1;115000;"""bd5be7ff-d80f-41a4-b926-04a215c6da69"""
MMqhY13QAYj27t2LsKqF;2024-05-15 10:06:59.012;1;50000;"""32e9b213-47c4-422c-b4bb-cc497cf4fbbe"""
MQQ8LCvJo0GErBWqZuif;2024-06-26 12:34:56.789;7;1016000;"""5e63a64d-8f74-4ecd-a348-93a39379e7eb"""
MULu2U0vc5keNXBVbkcq;2024-06-19 16:32:10.123;7;605000;"""cf3f9872-6374-4909-bb96-e677aa35123d"""
Mdk2N5hhrNAgg5xYQePK;2024-06-18 09:45:23.456;1;107000;"""efe0a52f-3303-43a0-817e-40192d1ca59f"""
MeXRAV0dbSUOspfwfwl1;2024-06-19 14:28:34.789;3;274000;"""3bcfe2ad-6c88-4709-9a5e-aded6b83dd5b"""
MevWbdoJy0zf06igu7yG;2024-06-24 07:09:21.012;5;663000;"""dbf3f45c-d46e-4728-866c-6213b6a346e4"""
MglCaBdDWpSz0LArEazU;2024-06-13 19:54:32.345;6;534000;"""657000a1-d6f8-405d-92dd-6eb9bdcb152b"""
MjUXH9UTG0H2HU8tGQXC;2024-06-16 08:23:45.678;9;626000;"""69556b64-dd22-42b5-a4ae-fd6304442ef1"""
Ml2W7S8LRlrN8OsGSMKW;2024-06-16 18:32:10.901;1;123221;"""4a823521-9f57-41e2-a716-d6dcaa01e3c7"""
MpN8eCewLP5Lsu4wjeq6;2024-06-25 20:45:32.234;9;829000;"""86fbba10-f310-4018-a453-9d0a0236a5c3"""
MqWjyTxd6jZEfPxiU7AR;2024-06-16 11:12:54.567;1;53344;"""58761919-fec4-4eb5-a662-643d65ff5912"""
Mrpiymx4WKGEnZpUOKn4;2024-06-10 13:40:21.890;3;254000;"""356f8787-5e7b-4c58-a825-1256515b6c43"""
Mwph7yjVPEQpYN6g7JN8;2024-06-28 17:09:12.123;5;395000;"""0703f39c-0106-435a-980c-54911a9626f1"""
N0hOT5C6cvgCv7vgtsBi;2024-06-13 10:28:59.456;7;917560;"""d6e46dfe-b00f-49d9-a291-48ab91e1bcfa"""
N4lpUzXtVcWzDmHvip96;2024-06-06 07:57:32.789;6;771000;"""2a296978-55a4-4f67-adbd-117fb8c5c0ea"""
N8uETVM43rMiVHZQ1Sba;2024-05-15 09:34:21.012;2;100000;"""f32d996a-5e5c-448b-a729-7a2c54de0544"""
NB0w7RU4ub1KGGpnOTBI;2024-07-01 08:43:54.345;3;249000;"""4eb78860-dacc-40e7-b8eb-ad6196ab2919"""
NC4kkpxFlr6M3hHuuvSy;2024-06-21 14:21:23.678;5;553000;"""58c693a5-2b28-44c2-8e84-80c92a996208"""
NIGcLIha4BWJKo46jZEF;2024-06-30 09:54:32.901;10;1465000;"""e02b33bd-8ef7-4517-a1c8-36c45aab764e"""
NJk3XdRUl5vfZgdakVeP;2024-06-21 11:32:10.234;7;583000;"""221a8a09-e08f-438d-9b5c-18c7cc8f0f60"""
NNduRNNeT9L7VFROFTp3;2024-06-29 15:06:59.567;2;274000;"""03a66f7f-25ef-422b-8eb2-6c4053e41a72"""
NZcHvRYR0YPOzrBTy2WQ;2024-06-12 16:43:21.890;6;870000;"""196decfb-dba4-4979-8e3d-fb7e3fa10b4c"""
NcoRVlffDpzdGmmZUcy4;2024-06-25 18:09:12.123;7;807000;"""4fb96b6a-5457-4438-8048-6a3d8dc7d6b6"""
NiMQiLd4PoKWntVFvZIP;2024-06-02 08:54:32.456;4;544000;"""99d268c6-8903-455a-9ab6-58fa53b2200b"""
NjNjKU7HOlDwnLdvvvDi;2024-06-09 21:23:45.789;5;446000;"""5303508d-5c0b-4efd-aa94-a27c3c665015"""
Nk2qxudfO026BOwOdN0Q;2024-06-17 10:32:10.012;3;150000;"""bb0c8ca1-d83e-4b99-95b4-5a08ef0e724d"""
Nng8kPtptimAMAyOXeaC;2024-06-02 13:40:21.345;6;696000;"""6fc3418c-6cd1-472e-bf00-f242e9b86da0"""
Nw0xEjhwWPUsfvoKD6NC;2024-06-04 15:28:34.678;8;704000;"""5bc5cc9d-69cd-489e-b3ec-94eb1f6c3ac7"""
O16reeU1WqTf8Wvv5Qz0;2024-06-14 16:09:12.901;7;771000;"""448196ac-3770-4df9-bec2-c5d47fe1d33d"""
O4iWDKm7PFRKuhHXY9uC;2024-06-19 19:45:32.234;6;352000;"""c644a5f3-49a6-4c8e-a14c-f1d763b44a8f"""
O6zFaAsmNXel1H7Clryv;2024-06-09 14:32:10.567;2;295000;"""b3844498-5f9a-45aa-91d2-792f142cf691"""
O9kicELMvQiGEEt45QmK;2024-06-24 18:43:21.890;10;531000;"""1ffaa7b0-2ad0-4aba-9384-fadf01ee7b68"""
OCbcQsAIM48ZsA0LZ0no;2024-06-18 07:54:32.123;5;442000;"""d06080a7-4c46-4838-bfa2-b3d89c2667aa"""
OE21gewz3T4OmHTalx82;2024-06-13 20:32:10.456;1;63000;"""69f96d3e-57e7-4766-b3ae-85459b4743e6"""
OOJgF2HK6MSJ4KsNA6qm;2024-06-11 16:21:23.789;9;515000;"""982b3829-9dc7-40ea-867a-f25b7dfdd3c2"""
OPHE65FNznkSPqt3JEd9;2024-06-09 11:43:54.012;9;815000;"""690f6b9b-332d-43a3-a586-3925f8331934"""
OVP10cmu0O3cwHHQx3qM;2024-06-04 09:54:32.345;4;414000;"""0db92ca4-c299-42f7-ae17-36ee0202e732"""
OYxowkxuygPDpdd7605t;2024-06-29 12:32:10.678;1;80000;"""8a65841e-4105-4d62-afb8-5b790df713c1"""
OjeWpc3ZYOqJYJx6AcQi;2024-06-14 10:09:12.901;4;304000;"""b259e428-8571-4f1f-9599-7479d44f14d6"""
Oko3aiC7VQgcBlXXRo9F;2024-06-25 14:28:34.234;1;139000;"""863a6444-39ad-49f7-925d-28de9e205427"""
Okt22UPgSIdbstzz4UXs;2024-06-25 21:43:21.567;1;145531;"""21d33759-619f-4969-86c3-7450ee597890"""
On2BlxeY2LKjDpJT9XgZ;2024-06-23 18:54:32.890;5;421000;"""0afebcf5-b556-4891-82d6-c6758b3c48ae"""
OqFA1ajGibPul6vQPJCA;2024-07-01 07:32:10.123;6;514176;"""262195d5-18e8-4fdc-9a62-08f03ae07091"""
OrZslC3FaZ8QuGkk0mcq;2024-06-10 19:21:23.456;5;345000;"""9a2352d3-1f56-4f39-8b0c-d95b15d4f9ce"""
OsJHrxvz2LeUABbqhAK9;2024-06-01 08:43:54.789;5;641000;"""a26dd915-8c00-43e5-b8d7-474e4eb39fe4"""
OtLSgUAKAYKpVlsVypQc;2024-06-28 16:32:10.012;1;86000;"""3746746d-e882-4db5-8960-a436a3759403"""
Oub3ZhudLCLcGwlKfsrS;2024-06-09 09:54:32.345;6;484000;"""71e75027-6b7d-4074-b585-623961070f93"""
